LOAD_TYPE,OPR_DT,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,HE25,date,
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21521,20570,20026,19627,19599,19679,19336,20157,21350,21804,22264,22528,22289,22076,21844,21792,21827,22063,22286,22703,24320,24265,23096,21549,,5/31/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21068,20274,19766,19524,19625,19892,19872,20775,21791,22464,23220,23629,23705,23758,23770,23806,24002,24232,24236,24582,26384,26115,24020,21848,,6/1/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22714,22316,21719,21535,21945,22665,23853,25457,26608,27356,28174,28504,28415,28523,28262,28051,27762,27302,26876,26897,28060,27598,25966,23855,,6/2/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22779,22158,21501,21279,21669,22635,23609,25389,26494,27507,28400,28686,28680,29046,29172,29186,29162,28829,28452,28331,29174,28920,26759,24373,,6/3/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22137,21090,20403,20077,20082,20402,20298,20730,21949,23090,23877,24245,24369,24348,24333,24307,24337,24359,24296,24545,25871,25443,23920,22285,,6/4/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22181,21436,20958,20837,21216,21742,23273,25294,26467,27431,28236,28711,28748,28805,28830,28564,28303,27817,27318,27304,28612,27883,25708,23466,,6/5/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21540,20774,20516,20328,20829,21952,22942,24682,25814,26830,27681,28061,27944,28061,27887,27695,27421,27077,26762,26825,28089,27736,25636,23500,,6/6/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20747,20454,20158,20126,20675,21604,22601,24699,26007,26774,27651,28008,28053,28332,28209,28152,27898,27582,27214,27197,28391,27854,25638,23474,,6/7/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22621,21904,21607,21422,21872,22981,23877,25596,26487,27188,27941,28117,27995,28113,28029,27888,27667,27235,26896,27065,28457,28050,26091,23996,,6/8/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22500,21684,21032,21030,21080,21457,21539,22475,23874,24413,25146,25357,25301,25061,24719,24508,24416,24425,24461,24631,25892,25869,24609,23023,,6/9/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25854,24626,23632,23160,23400,23859,25272,27641,29781,31641,33545,35068,36024,37322,38553,39435,39757,39300,38374,37329,36912,35651,32264,28868,,6/10/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23382,22278,21479,21084,21007,21061,21038,22220,23037,24019,24817,25548,26037,26442,26874,27433,28034,28498,28643,28604,29384,29368,27217,24755,,6/11/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21976,21281,20781,20678,21133,22179,23193,25067,26666,27702,28840,29578,29914,30470,30837,31084,31063,30777,30331,29922,30494,29914,27593,25180,,6/12/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23629,22767,22027,22040,22373,23038,23968,25697,27262,28510,29359,29932,29886,30304,30621,30787,30754,30352,29679,29212,29887,29606,27534,25443,,6/13/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23450,22430,21785,21592,21987,22981,23964,26151,28193,29908,31716,32849,33744,34888,35728,36487,36914,36828,36166,35315,35256,34226,31042,27775,,6/14/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24096,23035,22127,21631,21810,21779,21391,22227,23371,24460,25715,26874,27704,28561,29484,30368,31125,31590,31584,30893,30955,30433,28125,25438,,6/15/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23286,22499,21811,21580,21900,22794,23576,25429,26450,27471,28446,28706,28694,28923,28918,28863,28702,28291,27764,27562,28358,27959,26177,24349,,6/16/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24592,23634,22675,22566,22914,23378,24408,26660,28366,29669,30959,31999,32645,33588,34290,34786,34857,34330,33528,32642,32649,31687,29069,26439,,6/17/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24678,23620,22746,22398,22708,23253,24461,26521,28076,29307,30248,30725,30899,31305,31538,31763,31681,31237,30619,30105,30554,30131,27831,25318,,6/18/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24008,22842,22042,21618,21582,21855,22142,23555,24934,25554,26564,27208,27619,27962,28235,28569,28753,28708,28384,28010,28812,28589,26824,24715,,6/19/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26642,25308,24312,23706,23860,24803,25902,27857,29859,31747,33590,35118,36070,37281,38260,38873,38999,38433,37330,35913,35289,34020,30919,27800,,6/20/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24883,23738,22854,22328,22263,22518,22724,23903,25113,26417,27711,28710,29349,29970,30418,30863,31066,31032,30611,29837,29828,29542,27591,25465,,6/21/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23882,22988,22238,21969,22360,23293,24171,26285,28322,30029,31675,32918,33468,34400,35216,35865,36059,35688,34802,33637,33449,32542,29787,26881,,6/22/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25111,23890,23253,22872,23093,23967,24475,26199,27932,29304,30552,31393,31876,32664,33290,33664,33741,33213,32299,31283,31154,30594,28620,26436,,6/23/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22785,21834,21132,20785,20692,20645,20650,21469,22382,22989,23841,24393,24427,24537,24751,24862,25218,25615,25840,25892,26988,26932,25108,22963,,6/24/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23676,22713,22002,22068,22419,22990,24038,26000,27721,29122,30277,31337,32001,32915,33631,34034,34217,33854,33220,32522,32761,32024,29321,26411,,6/25/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25076,23860,23112,22967,23229,24191,25125,27000,28829,30337,31753,32686,33157,33677,33763,33935,33711,33058,32156,31444,31670,30929,28374,25909,,6/26/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23313,22406,21655,21236,21257,21355,21654,22658,23615,24283,24947,25211,25160,25098,25073,25046,25072,25162,25084,25212,26334,26384,25048,23382,,6/27/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25847,24709,23796,23320,23493,24394,25373,27199,28845,30454,31965,33088,33647,34600,35240,35652,35758,35162,34084,32960,32811,31886,29311,26694,,6/28/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24742,23606,22887,22647,22951,23928,24645,26215,27687,28823,29872,30531,30564,30999,31100,31175,31082,30646,30025,29502,30027,29940,27768,25398,,6/29/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23940,22970,22454,22056,21932,22673,23810,25905,27610,28943,30302,31149,31677,32479,33109,33634,33863,33583,32952,32197,32303,31856,29440,26834,,6/30/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24832,23565,22783,22797,23110,24280,25388,27144,28367,29564,30777,31571,32040,32431,32988,33461,33621,33238,32432,31701,32134,31432,28939,26472,,7/1/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23751,22846,22408,22135,22546,23665,24653,26318,28216,29905,31603,32703,33631,34826,35837,36601,36962,36662,35732,34741,34702,33701,30809,27826,,7/2/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25832,24228,23652,23025,22846,22977,22908,24422,26356,28365,30805,32994,34696,36064,37004,37555,37727,37207,35887,34153,33306,32173,30820,28472,,7/3/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,28044,26337,25139,24531,24737,25645,26742,28856,31063,33197,35309,37041,38191,39636,40748,41560,41748,41026,39443,37510,36619,35528,32561,29525,,7/4/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24422,23578,22833,22504,22842,23844,24756,26549,27949,28928,30026,30594,30872,31213,31317,31514,31535,31097,30326,29786,30522,30172,28191,26021,,7/5/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25896,24479,23902,23457,23707,24411,25469,27508,29423,31177,32865,34176,35169,36409,37328,38206,38678,38446,37517,36298,35914,34595,31446,28433,,7/6/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,27114,25614,24517,23857,23616,23708,23821,25124,27030,28843,30669,32273,33208,33985,34820,35539,35861,35711,34905,33424,33038,32390,30053,27589,,7/7/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25600,24072,23062,22406,22179,22171,21964,22904,24342,25830,27344,28707,29758,30820,31641,32334,32853,33052,32572,31531,31582,30955,28513,25897,,7/8/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24530,23366,22670,22443,22862,24054,25478,27485,28907,30050,31206,32044,32393,33146,33840,34231,34367,34053,33360,32281,32617,31825,29195,26522,,7/9/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24711,23435,22777,22734,23052,24203,25371,27027,28395,29352,30399,30924,31090,31629,31929,32224,32348,32026,31349,30948,31553,30993,28578,26041,,7/10/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25307,24006,23531,23183,23010,23182,24141,26333,28411,30288,32097,33385,34549,35892,37135,38083,38653,38421,37294,35698,35000,33995,31545,28754,,7/11/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26234,24770,23714,23234,23460,24434,25912,28255,30842,33365,35765,37831,39382,40913,41941,42814,43293,42822,41659,39935,39344,37950,34331,30700,,7/12/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,27954,26473,25349,24779,25199,25848,27305,30030,32584,34904,37369,39355,40820,42299,43168,43723,43690,43006,41647,39748,39050,37654,34087,30485,,7/13/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,27988,26422,25256,24669,24769,25736,27042,29395,31695,33874,36173,38034,39332,40780,41870,42554,42818,42199,40865,39175,38464,37313,33949,30452,,7/14/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26608,25041,24141,23417,23091,23292,22777,23646,25213,27211,29199,31244,32881,34395,35645,36580,36999,36771,35952,34445,33769,32912,30751,28245,,7/15/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24435,23485,22774,22519,22819,23978,25104,26643,27942,28857,29682,30130,30237,30640,30920,31082,31134,30823,30336,29875,30720,30434,28246,25909,,7/16/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24468,23465,22618,22128,22102,22426,22528,23528,25006,25899,26630,27297,27681,28005,28331,28740,29123,29256,29046,28701,29401,29233,27435,25399,,7/17/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24054,23018,22194,21700,21590,21653,20816,21644,23020,24311,25590,26616,27394,28052,28768,29565,30243,30659,30581,30005,30531,30180,27845,25312,,7/18/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26230,24928,24062,23512,23439,23425,23420,24432,25799,27940,29885,31705,33336,34714,36007,37020,37746,37803,37127,35768,34970,34019,31506,28759,,7/19/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26574,25054,24090,23651,23812,24400,26009,27997,29648,31531,33475,34953,36090,37405,38659,39511,39747,39178,37867,36226,36029,34241,30918,27768,,7/20/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25705,24338,23696,23165,23031,23353,23480,24403,25737,27143,28498,29638,30645,31499,32412,33214,33756,33781,33129,31942,31819,30945,28952,26697,,7/21/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26142,24989,24265,23786,23974,24807,25917,27928,29672,31341,33146,34288,35303,36490,37257,37989,38245,37770,36590,35001,34766,33446,30540,27821,,7/22/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26458,25420,24515,24051,24249,25381,26564,27947,29732,31173,32605,33677,34610,35743,36687,37315,37529,36931,35674,34227,34148,32929,30602,28112,,7/23/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25557,24203,23482,23525,23428,24000,24927,26529,28360,29958,31549,32772,33640,34870,35800,36481,36811,36329,35432,34274,34565,33124,30233,27410,,7/24/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26262,24895,24151,23604,23813,24878,25776,27619,29544,31430,33274,34696,35859,37337,38422,39356,39779,39342,38205,36653,35936,34584,31458,28292,,7/25/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25685,24587,24047,23624,23899,24762,26053,27671,29439,30795,32311,33397,34298,35254,36373,37246,37673,37294,36260,35139,35063,33760,30878,28020,,7/26/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26320,25182,24382,23996,24291,25167,26185,28061,30065,32081,34163,35834,37124,38600,39479,40192,40435,40058,38805,37426,37129,35343,32095,28922,,7/27/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25514,24346,23475,23417,23611,24423,25361,27111,28789,30269,31763,32653,33379,34352,35295,36046,36417,36069,35067,33996,34033,32718,30129,27545,,7/28/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25948,24736,24048,23581,23804,24664,25417,27083,28838,30270,31757,32886,33747,34840,35727,36493,36846,36385,35212,33858,33580,32540,30084,27583,,7/29/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25972,24821,24156,23768,24016,24813,26028,27776,29642,31159,32837,34178,35154,36362,37450,38283,38751,38278,37162,36010,35932,34509,31509,28612,,7/30/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25482,24000,23335,22768,22958,23304,23542,24273,25523,27020,28417,29562,30447,31325,32035,32754,33308,33339,32744,31941,32254,31058,28845,26482,,7/31/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24779,23405,22947,22580,22338,22384,22161,22977,24031,25480,26953,28272,29518,30446,31584,32492,33045,33220,32845,31939,32065,31307,29074,26534,,8/1/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26171,24987,24346,23783,23678,23893,24015,24835,26308,28056,29526,30489,31428,32004,32748,33427,33986,33924,33347,32429,32753,31969,29914,27537,,8/2/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24594,23647,22987,22520,22459,22251,22138,22653,23780,25064,26523,27765,28856,30034,31158,32030,32750,32888,32473,31605,31939,30692,28278,25793,,8/3/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24667,23701,23136,22819,23226,24428,25609,27492,29624,31487,33352,34696,35783,36845,37727,38404,38712,38228,37110,35644,35394,34276,31287,28349,,8/4/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24276,23359,22913,22539,22840,24128,25346,27005,28826,30241,31633,32783,33445,34500,35507,36297,36666,36296,35335,34091,34087,32498,29747,26973,,8/5/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26059,24975,24159,23669,23923,24883,25727,27454,29512,31008,32446,33669,34801,35987,37170,37998,38428,37953,36831,35647,35209,33853,30808,27914,,8/6/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25166,24060,23265,22937,23349,24390,25521,27511,29659,31696,33856,35474,36695,38286,39297,40063,40361,39909,38722,37103,36704,35051,31777,28616,,8/7/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25857,24535,23833,23267,23093,23183,22992,23592,24885,26126,26859,27475,28306,29272,30531,31794,32892,33401,33189,32371,32692,31728,29332,26804,,8/8/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25114,24028,23536,23066,23245,24444,25662,27171,28746,30067,31642,32745,33478,34613,35477,36408,36794,36379,35333,34250,34519,32859,29860,27033,,8/9/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25044,23793,22875,22715,22477,22743,23152,23924,25123,26542,27746,28587,29291,29849,30275,30966,31322,31139,30420,30146,30770,29461,27496,25388,,8/10/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23689,22721,21998,21781,21668,21899,22005,22369,23212,24436,25711,26787,27526,28355,29138,30091,30791,31107,30763,30675,31402,29936,27396,24847,,8/11/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26481,25235,24451,23981,24200,25485,26846,28676,30428,32219,34353,36049,37544,39277,40735,41748,42065,41326,39784,38492,38060,35574,31964,28563,,8/12/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26775,25254,24810,24088,23800,23909,24004,24822,26331,28457,30990,33346,35285,36736,37817,38845,39428,39355,38317,37505,37168,34900,31372,28117,,8/13/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25064,24122,23457,22857,23133,24382,25930,27294,28758,30042,31138,32006,32604,33613,34300,34917,35181,34755,33837,33170,33676,32210,29423,26777,,8/14/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24593,23433,22603,22031,22096,22254,22135,22665,23842,25335,26967,28428,29717,31019,32245,33368,34083,34268,33710,32760,32973,31436,28746,26088,,8/15/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24447,23351,22799,22535,22900,24085,25475,27152,29154,31089,32957,34256,35316,36421,37437,38230,38535,37968,36716,35481,35532,33443,30224,27201,,8/16/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25302,24297,23672,23200,23188,24415,26081,27553,29228,30937,32535,33764,35025,36457,37633,38639,39073,38608,37352,35963,35847,33838,30610,27547,,8/17/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,28058,26632,25555,24989,24757,25038,25194,26011,28295,30715,33320,35666,37503,38919,39660,40240,40327,39659,38260,37197,36791,34688,31897,29090,,8/18/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25159,24188,23594,23294,23494,24712,26055,27207,28805,30155,31368,32440,33015,34144,35040,35821,36045,35544,34497,33797,34077,32457,29608,26808,,8/19/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24896,23880,23314,22861,23052,24234,25623,26993,28634,29938,31124,32091,32832,33870,34484,35126,35393,34783,33643,32985,33398,32015,29603,27067,,8/20/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25182,23917,23152,22619,22515,22902,23233,24354,25545,27064,28548,29736,30883,31895,32720,33577,34009,33854,33092,32249,32534,31164,28910,26540,,8/21/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25532,24079,23318,23165,23288,23974,25554,27237,28770,29996,31470,32507,33326,34477,35285,35785,35938,35310,33977,33178,33404,31746,29283,26842,,8/22/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24775,23712,23459,23081,23266,24323,25703,27397,29295,30953,32776,34505,35869,37670,39134,40386,41075,40738,39462,38198,37990,35699,31974,28564,,8/23/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26574,25244,24636,24306,24581,25365,27125,28732,30494,32246,34347,35995,37509,39339,40742,41824,42493,42014,40405,39120,38901,36445,32643,29266,,8/24/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25880,24850,24230,23754,23997,24963,26279,27798,29532,31203,32912,34342,35546,36963,38001,38921,39256,38574,37175,35963,35941,33811,30474,27478,,8/25/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23707,22763,22159,21998,22453,23700,25476,26915,28656,29998,31240,32166,32952,34296,35434,36306,36737,36362,35311,34554,34702,32574,29503,26617,,8/26/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25758,24656,23792,23375,23647,24629,26139,27933,29642,31328,32919,34170,35399,36835,37908,38906,39391,38948,37681,36564,36490,34302,30863,27761,,8/27/2011,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,27165,25820,25141,24651,24910,25826,27713,29189,31187,33358,35297,37175,38644,40444,41861,42740,42882,41992,40461,39388,38842,36598,33435,30297,,8/28/2011,1
